0,0.6531473865654619,0.6534984361419092
1,0.6190479621633781,0.6202260272797283
2,0.588838762460544,0.5907873915553039
3,0.5613162441609537,0.5642121157552904
4,0.5376361936364495,0.5411520945182056
5,0.5150427560221237,0.5198722241394986
6,0.4956314331735704,0.501113469772671
7,0.4784184887370567,0.4845437790300446
8,0.46134340534603824,0.4685746704033196
9,0.4472513339854707,0.45531780247448905
10,0.4334643438947097,0.44270710581732464
11,0.42188966187876303,0.4319464421849184
12,0.41109540468110617,0.4219759236675806
13,0.40046503139562173,0.4123882728766554
14,0.39155999706054784,0.404218311282991
15,0.3829843821623979,0.3962390937554734
16,0.37540502985648017,0.38925279337240526
17,0.3670735226075603,0.38188335118534766
18,0.3605882160503191,0.376321398702373
19,0.35462149605520077,0.3715740710240799
20,0.34818977507507404,0.3660483255557807
21,0.34276198032573624,0.361217502871893
22,0.33769167914419324,0.3568883996367562
23,0.33233776244630103,0.35213606081286314
24,0.3274479579367235,0.3480138748880831
25,0.32299367489171754,0.34417920632768895
26,0.31873975895651324,0.3407012794262842
27,0.31477659151008613,0.33734183757823283
28,0.31117896481792384,0.334582574032028
29,0.30751479057840164,0.3317788837082458
30,0.3040835126894647,0.3294177104085886
31,0.3011445514093895,0.32690452081953736
32,0.297980903559166,0.32490699493196934
33,0.29401892972243,0.32230031104486273
34,0.2911629761704354,0.32023414738361705
35,0.28817973824248105,0.31824345716954705
36,0.285686328585333,0.3163752522124108
37,0.2835205529788014,0.3151499187234285
38,0.2804818891935244,0.31284326687370934
39,0.2780641846406518,0.31112330292837215
40,0.27532108519879256,0.309301476373389
41,0.2728928562849086,0.3079724682449506
42,0.27076214967352397,0.3067104651153337
43,0.26896939447456447,0.30562355565197835
44,0.2665432549190216,0.3037514856316011
45,0.26474035871655727,0.3025037016115547
46,0.26298901783664,0.3014901234279292
47,0.26080521707262605,0.3002099498242059
48,0.2592243331904698,0.29927359726861263
49,0.2574807788022466,0.29844400143838007
50,0.2556233709054598,0.29748057238361664
51,0.25428022701964426,0.2969222768030434
52,0.2522358285774302,0.29606283610086
53,0.25047185727052146,0.2951952280520496
54,0.24868392274499815,0.29415109741182643
55,0.2475029624356157,0.29356617864902873
56,0.2458564460212263,0.29260338397068153
57,0.2445187764192443,0.29188764312909854
