0,0.4946297984145319,
1,0.38878232141256586,
2,0.3577656161332365,
3,0.34554048527278824,
4,0.3416469451022178,
5,0.3293297841629524,
6,0.3294781517456974,
7,0.3274990623048843,
8,0.3237196421154907,
9,0.32114242350832706,
10,0.31415468662544876,
11,0.3165991501489729,
12,0.32742883680165447,
13,0.30943229236436703,
14,0.3140122955883446,
15,0.3105758850802363,
16,0.302414788174924,
17,0.3077344385913862,
18,0.3008677209298321,
19,0.2962291389735353,
20,0.2980557845037064,
21,0.29641601370311826,
22,0.29161772267792524,
23,0.2966744797468669,
24,0.29681225532941063,
25,0.28752925350255215,
26,0.2890626276920052,
27,0.28396694332501077,
28,0.2892388367769689,
29,0.28837606207804334,
30,0.2874139652652558,
31,0.2907389003332253,
32,0.2943525729321039,
33,0.28343869735557414,
34,0.28412362349102327,
35,0.27650489946277557,
36,0.2826515411870987,
37,0.2886269771435328,
38,0.28659135314590317,
39,0.2785484622313909,
40,0.27998469014029803,
41,0.2799765337670358,
42,0.28195291696677527,
43,0.2818429350914208,
44,0.28058596335760777,
45,0.28051613969295375,
46,0.27234351816182456,
47,0.27426007449597695,
48,0.27662061252632714,
49,0.2775384203629128,
50,0.2828096248321981,
51,0.27101056227150183,
52,0.2784768914188614,
53,0.2725719624007695,
54,0.277477944280187,
55,0.27246569968729795,
56,0.2775595783858791,
57,0.27207864712682756,
58,0.27585967837710085,
59,0.27000368062368346,
60,0.2744549656311423,
61,0.2711176515358126,
62,0.27381291734831,
63,0.2664522626538184,
64,0.26560622570399145,
65,0.26936026355241405,
66,0.26651567962030037,
67,0.2673686055166847,
